Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 13, 348
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 14, 356
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 15, 441
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 16, 365
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 17, 276
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 18, 602
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 19, 445
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 20, 192
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 21, 265
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 22, 404
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 23, 364
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 24, 185
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 25, 415
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 26, 770
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 27, 302
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 28, 431
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 29, 345
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SAVG, None, SAT, 30, 423
