Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 22, 26
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 23, 23
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 24, 31
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 25, 34
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 26, 42
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 27, 30
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 28, 36
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 29, 32
Run highTemperature, Fuzzy, z3, VAVG, BOX, SAT, 30, 45
Run lowHumidityExtends, Fuzzy, z3, VAVG, BOX, SAT, 0, 138
Run lowHumidityExtends, Fuzzy, z3, VAVG, BOX, UNSAT, 1, 22
Run highTemperature, Fuzzy, z3, VAVG, PARETO, SAT, 0, 160
Run highTemperature, Fuzzy, z3, VAVG, PARETO, UNKNOWN, 1, timeout
Run lowHumidityExtends, Fuzzy, z3, VAVG, PARETO, SAT, 0, 134
Run lowHumidityExtends, Fuzzy, z3, VAVG, PARETO, UNSAT, 1, 25
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 0, 135
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 1, 48
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 2, 28
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 3, 27
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 4, 24
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 5, 19
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 6, 26
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 7, 22
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 8, 21
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 9, 35
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 10, 27
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 11, 22
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 12, 29
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 13, 34
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 14, 34
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 15, 25
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 16, 36
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 17, 25
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 18, 36
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 19, 21
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 20, 39
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 21, 23
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 22, 32
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 23, 25
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 24, 35
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 25, 22
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 26, 38
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 27, 23
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 28, 30
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 29, 27
Run highTemperature, Fuzzy, z3, SAVG, None, SAT, 30, 22
Run lowHumidityExtends, Fuzzy, z3, SAVG, None, SAT, 0, 122
Run lowHumidityExtends, Fuzzy, z3, SAVG, None, UNSAT, 1, 26
