Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 20, 43
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 21, 29
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 22, 27
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 23, 31
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 24, 28
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 25, 31
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 26, 26
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 27, 19
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 28, 36
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 29, 33
Run bags for 3, Integer, z3, VAVG, BOX, SAT, 30, 27
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 0, 55
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 1, 26
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 2, 14
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 3, 19
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 4, 14
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 5, 11
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 6, 14
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 7, 17
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 8, 12
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, SAT, 9, 10
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, BOX, UNSAT, 10, 5
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 0, 31
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 1, 16
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 2, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 3, 8
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 4, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 5, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 6, 10
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 7, 8
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 8, 8
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 9, 8
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 10, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 11, 11
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 12, 13
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 13, 10
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 14, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 15, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 16, 11
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 17, 10
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 18, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 19, 10
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 20, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 21, 14
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 22, 12
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 23, 10
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 24, 11
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 25, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 26, 8
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 27, 9
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 28, 11
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 29, 13
Run bags for 3, Integer, z3, VAVG, PARETO, SAT, 30, 11
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 0, 57
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 1, 10
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 2, 7
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 3, 8
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 4, 12
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 5, 12
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 6, 13
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 7, 16
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 8, 13
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, SAT, 9, 19
Check hasMilk for 3 but 2 Bag, Integer, z3, VAVG, PARETO, UNSAT, 10, 9
Run bags for 3, Integer, z3, SAVG, None, SAT, 0, 29
Run bags for 3, Integer, z3, SAVG, None, SAT, 1, 16
Run bags for 3, Integer, z3, SAVG, None, SAT, 2, 13
Run bags for 3, Integer, z3, SAVG, None, SAT, 3, 18
Run bags for 3, Integer, z3, SAVG, None, SAT, 4, 14
Run bags for 3, Integer, z3, SAVG, None, SAT, 5, 16
Run bags for 3, Integer, z3, SAVG, None, SAT, 6, 12
Run bags for 3, Integer, z3, SAVG, None, SAT, 7, 12
Run bags for 3, Integer, z3, SAVG, None, SAT, 8, 13
Run bags for 3, Integer, z3, SAVG, None, SAT, 9, 19
Run bags for 3, Integer, z3, SAVG, None, SAT, 10, 15
Run bags for 3, Integer, z3, SAVG, None, SAT, 11, 21
Run bags for 3, Integer, z3, SAVG, None, SAT, 12, 15
Run bags for 3, Integer, z3, SAVG, None, SAT, 13, 15
Run bags for 3, Integer, z3, SAVG, None, SAT, 14, 14
Run bags for 3, Integer, z3, SAVG, None, SAT, 15, 15
Run bags for 3, Integer, z3, SAVG, None, SAT, 16, 19
Run bags for 3, Integer, z3, SAVG, None, SAT, 17, 17
Run bags for 3, Integer, z3, SAVG, None, SAT, 18, 11
Run bags for 3, Integer, z3, SAVG, None, SAT, 19, 13
Run bags for 3, Integer, z3, SAVG, None, SAT, 20, 11
Run bags for 3, Integer, z3, SAVG, None, SAT, 21, 13
Run bags for 3, Integer, z3, SAVG, None, SAT, 22, 14
Run bags for 3, Integer, z3, SAVG, None, SAT, 23, 13
Run bags for 3, Integer, z3, SAVG, None, SAT, 24, 14
Run bags for 3, Integer, z3, SAVG, None, SAT, 25, 13
Run bags for 3, Integer, z3, SAVG, None, SAT, 26, 11
Run bags for 3, Integer, z3, SAVG, None, SAT, 27, 11
Run bags for 3, Integer, z3, SAVG, None, SAT, 28, 13
Run bags for 3, Integer, z3, SAVG, None, SAT, 29, 18
Run bags for 3, Integer, z3, SAVG, None, SAT, 30, 18
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 0, 63
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 1, 12
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 2, 10
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 3, 13
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 4, 11
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 5, 15
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 6, 15
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 7, 13
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 8, 12
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, SAT, 9, 9
Check hasMilk for 3 but 2 Bag, Integer, z3, SAVG, None, UNSAT, 10, 8
